Time,Sequence,Ownship_ID,Target_ID,Mode,UF,Range,Azimuth,Elevation
1797,1797,TARGET_1,TARGET_2,MODE_S,UF11,163.6644450575628,-96.14519054754948,0.0
1798,1798,TARGET_1,TARGET_2,MODE_S,UF11,163.65161918908714,-96.14567402007094,0.0
1799,1799,TARGET_1,TARGET_2,MODE_S,UF11,163.63968815910764,-96.14612382999242,0.0
1800,1800,TARGET_1,TARGET_2,MODE_S,UF11,163.6279333440351,-96.15008890793976,0.0
1801,1801,TARGET_1,TARGET_2,MODE_S,UF11,163.61600241308918,-96.15053910491422,0.0
1802,1802,TARGET_1,TARGET_2,MODE_S,UF11,163.6042484707839,-96.1545050741153,0.0
1803,1803,TARGET_1,TARGET_2,MODE_S,UF11,163.59241706252766,-96.1549519032024,0.0
1804,1804,TARGET_1,TARGET_2,MODE_S,UF11,163.57949200605802,-96.15544010969356,0.0
1805,1805,TARGET_1,TARGET_2,MODE_S,UF11,163.56873325990514,-96.15936973241129,0.0
1806,1806,TARGET_1,TARGET_2,MODE_S,UF11,163.55680253737538,-96.15982076933581,0.0
1807,1807,TARGET_1,TARGET_2,MODE_S,UF11,163.54505043002678,-96.16378884113121,0.0
1808,1808,TARGET_1,TARGET_2,MODE_S,UF11,163.53311980684526,-96.1642402657739,0.0
1809,1809,TARGET_1,TARGET_2,MODE_S,UF11,163.52029439824892,-96.16472562073345,0.0
1810,1810,TARGET_1,TARGET_2,MODE_S,UF11,163.50943804958172,-96.16866104242652,0.0
1811,1811,TARGET_1,TARGET_2,MODE_S,UF11,163.49661274790986,-96.1691468144717,0.0
1812,1812,TARGET_1,TARGET_2,MODE_S,UF11,163.4846822452795,-96.16959876387027,0.0
1813,1813,TARGET_1,TARGET_2,MODE_S,UF11,163.47185696629865,-96.1700846830491,0.0
1814,1814,TARGET_1,TARGET_2,MODE_S,UF11,163.45992648478096,-96.17053676934728,0.0
1815,1815,TARGET_1,TARGET_2,MODE_S,UF11,163.44817649640513,-96.1745079634239,0.0
1816,1816,TARGET_1,TARGET_2,MODE_S,UF11,163.43624611450178,-96.17496043811343,0.0
1817,1817,TARGET_1,TARGET_2,MODE_S,UF11,163.42342096532553,-96.17544692208666,0.0
1818,1818,TARGET_1,TARGET_2,MODE_S,UF11,163.41256671875027,-96.1793853889348,0.0
1819,1819,TARGET_1,TARGET_2,MODE_S,UF11,163.39974167678477,-96.17987229071788,0.0
1820,1820,TARGET_1,TARGET_2,MODE_S,UF11,163.38888829795005,-96.18381162231574,0.0
1821,1821,TARGET_1,TARGET_2,MODE_S,UF11,163.37606336330302,-96.18429894212493,0.0
1822,1822,TARGET_1,TARGET_2,MODE_S,UF11,163.3641332021506,-96.18475233157073,0.0
1823,1823,TARGET_1,TARGET_2,MODE_S,UF11,163.35238602530418,-96.18872687681248,0.0
1824,1824,TARGET_1,TARGET_2,MODE_S,UF11,163.3404559640997,-96.189180655389,0.0
1825,1825,TARGET_1,TARGET_2,MODE_S,UF11,163.32970382710553,-96.1931182509552,0.0
1826,1826,TARGET_1,TARGET_2,MODE_S,UF11,163.31677970205632,-96.19361026319439,0.0
1827,1827,TARGET_1,TARGET_2,MODE_S,UF11,163.30494916737828,-96.19406071189992,0.0
1828,1828,TARGET_1,TARGET_2,MODE_S,UF11,163.29320383191092,-96.19803736723935,0.0
1829,1829,TARGET_1,TARGET_2,MODE_S,UF11,163.28127398109683,-96.19849199055024,0.0
1830,1830,TARGET_1,TARGET_2,MODE_S,UF11,163.26844940293884,-96.1989807847081,0.0
1831,1831,TARGET_1,TARGET_2,MODE_S,UF11,163.25759977177174,-96.20292455439855,0.0
1832,1832,TARGET_1,TARGET_2,MODE_S,UF11,163.2436950182457,-96.1999244882982,0.0
1833,1833,TARGET_1,TARGET_2,MODE_S,UF11,163.2328455722377,-96.2038689187868,0.0
1834,1834,TARGET_1,TARGET_2,MODE_S,UF11,163.22002112486078,-96.2043582804485,0.0
1835,1835,TARGET_1,TARGET_2,MODE_S,UF11,163.2080914170618,-96.20481356964332,0.0
1836,1836,TARGET_1,TARGET_2,MODE_S,UF11,163.19634820917412,-96.2087933589385,0.0
1837,1837,TARGET_1,TARGET_2,MODE_S,UF11,163.1844186018077,-96.20924903840917,0.0
1838,1838,TARGET_1,TARGET_2,MODE_S,UF11,163.17267627161112,-96.2132297242746,0.0
1839,1839,TARGET_1,TARGET_2,MODE_S,UF11,163.16074676477797,-96.21368579422327,0.0
1840,1840,TARGET_1,TARGET_2,MODE_S,UF11,163.1479225564641,-96.21417614380539,0.0
1841,1841,TARGET_1,TARGET_2,MODE_S,UF11,163.1370759063984,-96.21812383759233,0.0
1842,1842,TARGET_1,TARGET_2,MODE_S,UF11,163.12425180628415,-96.21861460722933,0.0
1843,1843,TARGET_1,TARGET_2,MODE_S,UF11,163.1123224215755,-96.21907120640584,0.0
1844,1844,TARGET_1,TARGET_2,MODE_S,UF11,163.1015761427522,-96.22301627943403,0.0
1845,1845,TARGET_1,TARGET_2,MODE_S,UF11,163.08865275134872,-96.22351134912908,0.0
1846,1846,TARGET_1,TARGET_2,MODE_S,UF11,163.07790734296293,-96.22745728732627,0.0
1847,1847,TARGET_1,TARGET_2,MODE_S,UF11,163.06498406083386,-96.22795278084197,0.0
1848,1848,TARGET_1,TARGET_2,MODE_S,UF11,163.0531542978853,-96.22840641683906,0.0
1849,1849,TARGET_1,TARGET_2,MODE_S,UF11,163.0413163504576,-96.23239550205251,0.0
1850,1850,TARGET_1,TARGET_2,MODE_S,UF11,163.02840129756532,-96.2293558345696,0.0
1851,1851,TARGET_1,TARGET_2,MODE_S,UF11,163.0165635383104,-96.23334559444143,0.0
1852,1852,TARGET_1,TARGET_2,MODE_S,UF11,163.00473389693323,-96.23379975656232,0.0
1853,1853,TARGET_1,TARGET_2,MODE_S,UF11,162.99191017961596,-96.23429215803421,0.0
1854,1854,TARGET_1,TARGET_2,MODE_S,UF11,162.98106747717665,-96.23824496918229,0.0
1855,1855,TARGET_1,TARGET_2,MODE_S,UF11,162.96824386858322,-96.23873779194645,0.0
1856,1856,TARGET_1,TARGET_2,MODE_S,UF11,162.95631494118297,-96.23919630136258,0.0
1857,1857,TARGET_1,TARGET_2,MODE_S,UF11,162.94457853896216,-96.24318471721278,0.0
1858,1858,TARGET_1,TARGET_2,MODE_S,UF11,162.93264971281846,-96.24364361880055,0.0
1859,1859,TARGET_1,TARGET_2,MODE_S,UF11,162.92091419118051,-96.24763293434235,0.0
1860,1860,TARGET_1,TARGET_2,MODE_S,UF11,162.9089854663947,-96.2480922283049,0.0
1861,1861,TARGET_1,TARGET_2,MODE_S,UF11,162.89616209892733,-96.24858604433867,0.0
1862,1862,TARGET_1,TARGET_2,MODE_S,UF11,162.88532220233967,-96.25254213038491,0.0
1863,1863,TARGET_1,TARGET_2,MODE_S,UF11,162.87349299456312,-96.25299805269835,0.0
1864,1864,TARGET_1,TARGET_2,MODE_S,UF11,162.8616599210815,-96.25699332555037,0.0
1865,1865,TARGET_1,TARGET_2,MODE_S,UF11,162.84983081403556,-96.25744963743759,0.0
1866,1866,TARGET_1,TARGET_2,MODE_S,UF11,162.8369082719271,-96.25794820518738,0.0
1867,1867,TARGET_1,TARGET_2,MODE_S,UF11,162.82616961683402,-96.26190251597394,0.0
1868,1868,TARGET_1,TARGET_2,MODE_S,UF11,162.81324718489586,-96.26240150960399,0.0
1869,1869,TARGET_1,TARGET_2,MODE_S,UF11,162.80032760421585,-96.25935996458067,0.0
1870,1870,TARGET_1,TARGET_2,MODE_S,UF11,162.78849579205527,-96.26335749551693,0.0
1871,1871,TARGET_1,TARGET_2,MODE_S,UF11,162.77666682915583,-96.26381447499136,0.0
1872,1872,TARGET_1,TARGET_2,MODE_S,UF11,162.76483590017224,-96.2678129108275,0.0
1873,1873,TARGET_1,TARGET_2,MODE_S,UF11,162.75300703827256,-96.26827028055449,0.0
1874,1874,TARGET_1,TARGET_2,MODE_S,UF11,162.74008476401872,-96.2687700041468,0.0
1875,1875,TARGET_1,TARGET_2,MODE_S,UF11,162.72934823199532,-96.27272738178107,0.0
1876,1876,TARGET_1,TARGET_2,MODE_S,UF11,162.71652546941874,-96.27322368438327,0.0
1877,1877,TARGET_1,TARGET_2,MODE_S,UF11,162.7056904107536,-96.27718577918236,0.0
1878,1878,TARGET_1,TARGET_2,MODE_S,UF11,162.6928677579014,-96.27768250534422,0.0
1879,1879,TARGET_1,TARGET_2,MODE_S,UF11,162.6809397197164,-96.27814464649319,0.0
1880,1880,TARGET_1,TARGET_2,MODE_S,UF11,162.67020502710383,-96.28210408165329,0.0
1881,1881,TARGET_1,TARGET_2,MODE_S,UF11,162.6572830959622,-96.28260515864233,0.0
1882,1882,TARGET_1,TARGET_2,MODE_S,UF11,162.64545456990186,-96.2830639066083,0.0
1883,1883,TARGET_1,TARGET_2,MODE_S,UF11,162.633627458315,-96.2870669684132,0.0
1884,1884,TARGET_1,TARGET_2,MODE_S,UF11,162.62179903370887,-96.28752610764496,0.0
1885,1885,TARGET_1,TARGET_2,MODE_S,UF11,162.60997280720514,-96.2915300763179,0.0
1886,1886,TARGET_1,TARGET_2,MODE_S,UF11,162.59814448415455,-96.29198960701834,0.0
1887,1887,TARGET_1,TARGET_2,MODE_S,UF11,162.5841270619306,-96.28898885343594,0.0
1888,1888,TARGET_1,TARGET_2,MODE_S,UF11,162.57339449750071,-96.29295136238886,0.0
1889,1889,TARGET_1,TARGET_2,MODE_S,UF11,162.56047283592653,-96.29345360002799,0.0
1890,1890,TARGET_1,TARGET_2,MODE_S,UF11,162.54974114777912,-96.29741698037299,0.0
1891,1891,TARGET_1,TARGET_2,MODE_S,UF11,162.53681959731463,-96.2979196461152,0.0
1892,1892,TARGET_1,TARGET_2,MODE_S,UF11,162.52499141978132,-96.2983798486725,0.0
1893,1893,TARGET_1,TARGET_2,MODE_S,UF11,162.51316734652613,-96.30238699221108,0.0
1894,1894,TARGET_1,TARGET_2,MODE_S,UF11,162.50133927081953,-96.30284758691977,0.0
1895,1895,TARGET_1,TARGET_2,MODE_S,UF11,162.48841785558133,-96.30335083425064,0.0
1896,1896,TARGET_1,TARGET_2,MODE_S,UF11,162.47768811021407,-96.3073166258922,0.0
1897,1897,TARGET_1,TARGET_2,MODE_S,UF11,162.4647668063448,-96.30782030192158,0.0
1898,1898,TARGET_1,TARGET_2,MODE_S,UF11,162.45403793839657,-96.31178696610327,0.0
1899,1899,TARGET_1,TARGET_2,MODE_S,UF11,162.44211068343702,-96.31225229090252,0.0
1900,1900,TARGET_1,TARGET_2,MODE_S,UF11,162.42928889630716,-96.31275259127985,0.0
1901,1901,TARGET_1,TARGET_2,MODE_S,UF11,162.41856099673458,-96.3167204477053,0.0
1902,1902,TARGET_1,TARGET_2,MODE_S,UF11,162.40563992746678,-96.31722505528731,0.0
1903,1903,TARGET_1,TARGET_2,MODE_S,UF11,162.39491290603905,-96.3211937849678,0.0
1904,1904,TARGET_1,TARGET_2,MODE_S,UF11,162.38199194849162,-96.32169882198794,0.0
1905,1905,TARGET_1,TARGET_2,MODE_S,UF11,162.37016431379874,-96.32216119557103,0.0
1906,1906,TARGET_1,TARGET_2,MODE_S,UF11,162.35724338042328,-96.3226663865654,0.0
1907,1907,TARGET_1,TARGET_2,MODE_S,UF11,162.34541576786208,-96.32312890112611,0.0
1908,1908,TARGET_1,TARGET_2,MODE_S,UF11,162.3335966060014,-96.32714227966112,0.0
1909,1909,TARGET_1,TARGET_2,MODE_S,UF11,162.32176909586096,-96.3276051877357,0.0
1910,1910,TARGET_1,TARGET_2,MODE_S,UF11,162.30884829857553,-96.32811096273933,0.0
1911,1911,TARGET_1,TARGET_2,MODE_S,UF11,162.2981234149058,-96.33208277869872,0.0
1912,1912,TARGET_1,TARGET_2,MODE_S,UF11,162.28520272963888,-96.33258898389042,0.0
1913,1913,TARGET_1,TARGET_2,MODE_S,UF11,162.273375344232,-96.33305242700347,0.0
1914,1914,TARGET_1,TARGET_2,MODE_S,UF11,162.26155815229313,-96.33706831013377,0.0
1915,1915,TARGET_1,TARGET_2,MODE_S,UF11,162.24973086954563,-96.33753214730821,0.0
1916,1916,TARGET_1,TARGET_2,MODE_S,UF11,162.23791456697168,-96.34154894198497,0.0
1917,1917,TARGET_1,TARGET_2,MODE_S,UF11,162.22608738698594,-96.34201317342541,0.0
1918,1918,TARGET_1,TARGET_2,MODE_S,UF11,162.2141608297192,-96.34248137452113,0.0
1919,1919,TARGET_1,TARGET_2,MODE_S,UF11,162.20244489698663,-96.34649550587098,0.0
1920,1920,TARGET_1,TARGET_2,MODE_S,UF11,162.19051844346515,-96.34696410481972,0.0
1921,1921,TARGET_1,TARGET_2,MODE_S,UF11,162.17880339998194,-96.35097914516165,0.0
1922,1922,TARGET_1,TARGET_2,MODE_S,UF11,162.16687705030887,-96.35144814216957,0.0
1923,1923,TARGET_1,TARGET_2,MODE_S,UF11,162.15405623653083,-96.3519523908975,0.0
1924,1924,TARGET_1,TARGET_2,MODE_S,UF11,162.14212990941004,-96.3524215310737,0.0
1925,1925,TARGET_1,TARGET_2,MODE_S,UF11,162.12930911988124,-96.35292593374247,0.0
1926,1926,TARGET_1,TARGET_2,MODE_S,UF11,162.11748220114944,-96.3533913061718,0.0
1927,1927,TARGET_1,TARGET_2,MODE_S,UF11,162.10566904781587,-96.35741253364272,0.0
1928,1928,TARGET_1,TARGET_2,MODE_S,UF11,162.09384223223907,-96.35787830129888,0.0
1929,1929,TARGET_1,TARGET_2,MODE_S,UF11,162.08202997004324,-96.36190044227916,0.0
1930,1930,TARGET_1,TARGET_2,MODE_S,UF11,162.0702032577241,-96.3623666053673,0.0
1931,1931,TARGET_1,TARGET_2,MODE_S,UF11,162.05728333216004,-96.3628759369256,0.0
1932,1932,TARGET_1,TARGET_2,MODE_S,UF11,162.04656527803976,-96.36685621889481,0.0
1933,1933,TARGET_1,TARGET_2,MODE_S,UF11,162.03364546540942,-96.36736598273838,0.0
1934,1934,TARGET_1,TARGET_2,MODE_S,UF11,162.02292829362145,-96.37134714239937,0.0
1935,1935,TARGET_1,TARGET_2,MODE_S,UF11,162.01000859403717,-96.37185733875256,0.0
1936,1936,TARGET_1,TARGET_2,MODE_S,UF11,161.99818211106566,-96.37232443598599,0.0
1937,1937,TARGET_1,TARGET_2,MODE_S,UF11,161.98736653236264,-96.37631072343412,0.0
1938,1938,TARGET_1,TARGET_2,MODE_S,UF11,161.97454633910849,-96.37681749890842,0.0
1939,1939,TARGET_1,TARGET_2,MODE_S,UF11,161.96262058931993,-96.37728898998145,0.0
1940,1940,TARGET_1,TARGET_2,MODE_S,UF11,161.95091156350432,-96.38131187327474,0.0
1941,1941,TARGET_1,TARGET_2,MODE_S,UF11,161.93898591830813,-96.38178376414099,0.0
1942,1942,TARGET_1,TARGET_2,MODE_S,UF11,161.9272777846895,-96.38580755960395,0.0
1943,1943,TARGET_1,TARGET_2,MODE_S,UF11,161.9142402395787,-96.3827631594577,0.0
1944,1944,TARGET_1,TARGET_2,MODE_S,UF11,161.901420207761,-96.38327067476199,0.0
1945,1945,TARGET_1,TARGET_2,MODE_S,UF11,161.89060678275933,-96.38726007600769,0.0
1946,1946,TARGET_1,TARGET_2,MODE_S,UF11,161.87778686354713,-96.38776802154193,0.0
1947,1947,TARGET_1,TARGET_2,MODE_S,UF11,161.86697432348578,-96.39175830567844,0.0
1948,1948,TARGET_1,TARGET_2,MODE_S,UF11,161.854154516991,-96.392266681666,0.0
1949,1949,TARGET_1,TARGET_2,MODE_S,UF11,161.84232850524614,-96.39273572007797,0.0
1950,1950,TARGET_1,TARGET_2,MODE_S,UF11,161.83052316852962,-96.39676665565409,0.0
1951,1951,TARGET_1,TARGET_2,MODE_S,UF11,161.81869726088516,-96.39723609142739,0.0
1952,1952,TARGET_1,TARGET_2,MODE_S,UF11,161.80577821453102,-96.39774899885036,0.0
1953,1953,TARGET_1,TARGET_2,MODE_S,UF11,161.79506701515967,-96.40173777736739,0.0
1954,1954,TARGET_1,TARGET_2,MODE_S,UF11,161.78214808266083,-96.40225111918515,0.0
1955,1955,TARGET_1,TARGET_2,MODE_S,UF11,161.7714377685072,-96.40624077841821,0.0
1956,1956,TARGET_1,TARGET_2,MODE_S,UF11,161.75951270478654,-96.40671503067847,0.0
1957,1957,TARGET_1,TARGET_2,MODE_S,UF11,161.74669327364936,-96.40722492985229,0.0
1958,1958,TARGET_1,TARGET_2,MODE_S,UF11,161.73588456295033,-96.41121974875468,0.0
1959,1959,TARGET_1,TARGET_2,MODE_S,UF11,161.72306524503549,-96.41173007950327,0.0
1960,1960,TARGET_1,TARGET_2,MODE_S,UF11,161.7122574211677,-96.41572578319209,0.0
1961,1961,TARGET_1,TARGET_2,MODE_S,UF11,161.69832101651517,-96.4127153653647,0.0
1962,1962,TARGET_1,TARGET_2,MODE_S,UF11,161.6863961041868,-96.41319030961341,0.0
1963,1963,TARGET_1,TARGET_2,MODE_S,UF11,161.67469420688568,-96.41722266529868,0.0
1964,1964,TARGET_1,TARGET_2,MODE_S,UF11,161.66276940003843,-96.41769801143538,0.0
1965,1965,TARGET_1,TARGET_2,MODE_S,UF11,161.64995024508977,-96.41820908675115,0.0
1966,1966,TARGET_1,TARGET_2,MODE_S,UF11,161.63914369681618,-96.42220703100584,0.0
1967,1967,TARGET_1,TARGET_2,MODE_S,UF11,161.62632465539147,-96.42271853865263,0.0
1968,1968,TARGET_1,TARGET_2,MODE_S,UF11,161.61551899495913,-96.42671736884706,0.0
1969,1969,TARGET_1,TARGET_2,MODE_S,UF11,161.6027000671709,-96.42722930904927,0.0
1970,1970,TARGET_1,TARGET_2,MODE_S,UF11,161.5907754947664,-96.42770560541473,0.0
1971,1971,TARGET_1,TARGET_2,MODE_S,UF11,161.5790764808674,-96.43174139846381,0.0
1972,1972,TARGET_1,TARGET_2,MODE_S,UF11,161.567152014294,-96.43221809748708,0.0
1973,1973,TARGET_1,TARGET_2,MODE_S,UF11,161.55545389692048,-96.43625480741858,0.0
